,IP_A,IP_B,confidence,pairs,pairs2,frequency,avg_norm_latency,total_duration,total_packets,norm_latency,latency_rank,pair_ID,server_A,server_B,server
712,10454_63,192.168.220.51,0.29542302357836336,"['10454_63', '192.168.220.51']","('10454_63', '192.168.220.51')",213,0.017295428124301362,13.404000000000003,451,7.333802943297394e-06,0.001562100026922345,537,,,53
762,11318_230,192.168.220.47,0.29500580720092917,"['11318_230', '192.168.220.47']","('11318_230', '192.168.220.47')",254,0.007149448025727551,11.236000000000002,513,6.147613389353142e-06,0.001561493800895698,538,,,53
187,10160_81,192.168.220.46,0.7896995708154506,"['10160_81', '192.168.220.46']","('10160_81', '192.168.220.46')",184,0.009804307922114827,15.419000000000002,357,8.43628078056569e-06,0.001552275663624087,539,,,53
82,12161_247,192.168.210.57,1.0,"['12161_247', '192.168.210.57']","('12161_247', '192.168.210.57')",172,0.0066120746891221395,16.396,935,8.970832069404958e-06,0.0015429831159376526,540,,,54
73,12202_86,192.168.210.54,1.0,"['12202_86', '192.168.210.54']","('12202_86', '192.168.210.54')",166,0.009073169211177515,16.944,629,9.270662270309686e-06,0.0015389299368714078,541,,,54
679,10843_117,192.168.220.51,0.22485207100591717,"['10843_117', '192.168.220.51']","('10843_117', '192.168.220.51')",152,0.016154225288600287,18.50200000000001,329,1.0123099228356344e-05,0.0015387110827101644,542,,,54
568,10595_133,192.168.220.47,0.40671641791044777,"['10595_133', '192.168.220.47']","('10595_133', '192.168.220.47')",218,0.009720617876007781,12.85,448,7.030689929974e-06,0.0015326904047343322,543,,,54
275,10156_39,192.168.220.47,0.5547945205479452,"['10156_39', '192.168.220.47']","('10156_39', '192.168.220.47')",162,0.026690231681898352,17.273000000000003,291,9.450669817933147e-06,0.0015310085105051698,544,,,54
133,10416_76,192.168.220.43,1.0,"['10416_76', '192.168.220.43']","('10416_76', '192.168.220.43')",200,0.013698815476190477,13.945999999999996,420,7.630350331783453e-06,0.0015260700663566906,545,,,54
325,10993_74,192.168.220.47,0.4174454828660436,"['10993_74', '192.168.220.47']","('10993_74', '192.168.220.47')",134,0.03459218426227813,20.750999999999994,352,1.1353606749952564e-05,0.0015213833044936435,546,,,54
169,12498_201,192.168.220.47,0.579185520361991,"['12498_201', '192.168.220.47']","('12498_201', '192.168.220.47')",128,0.0314550063434829,21.495000000000005,299,1.1760675489867016e-05,0.001505366462702978,547,,,54
249,10487_171,192.168.220.51,0.4797047970479705,"['10487_171', '192.168.220.51']","('10487_171', '192.168.220.51')",130,0.028154446157161103,21.042000000000005,328,1.1512823152257817e-05,0.0014966670097935162,548,,,54
410,12495_244,192.168.210.45,0.34656084656084657,"['12495_244', '192.168.210.45']","('12495_244', '192.168.210.45')",131,0.022036285554987843,20.814,512,1.1388076280348547e-05,0.0014918379927256597,549,,,54
662,10045_197,192.168.220.47,0.30236220472440944,"['10045_197', '192.168.220.47']","('10045_197', '192.168.220.47')",192,0.007755661932103769,14.183999999999996,1484,7.760568557723827e-06,0.0014900291630829748,550,,,55
341,10045_105,192.168.220.51,0.5773809523809523,"['10045_105', '192.168.220.51']","('10045_105', '192.168.220.51')",194,0.007958409029994071,14.005000000000004,2341,7.662631320566996e-06,0.0014865504761899973,551,,,55
796,10256_86,192.168.220.51,0.2497793468667255,"['10256_86', '192.168.220.51']","('10256_86', '192.168.220.51')",283,0.00928312720848056,9.585999999999997,781,5.244839974220291e-06,0.0014842897127043423,552,,,55
43,12045_56,192.168.220.47,1.0,"['12045_56', '192.168.220.47']","('12045_56', '192.168.220.47')",151,0.03458075644002796,17.933000000000007,406,9.811779183986287e-06,0.0014815786567819293,553,,,55
651,11456_239,192.168.220.50,0.32142857142857145,"['11456_239', '192.168.220.50']","('11456_239', '192.168.220.50')",198,0.018509756265059293,13.565999999999997,423,7.422438878601343e-06,0.0014696428979630658,554,,,55
227,13888_5,192.168.210.49,0.4980694980694981,"['13888_5', '192.168.210.49']","('13888_5', '192.168.210.49')",129,0.029683038171991652,20.79700000000001,557,1.137877497849567e-05,0.0014678619722259415,555,,,55
301,11081_105,192.168.220.47,0.6148867313915858,"['11081_105', '192.168.220.47']","('11081_105', '192.168.220.47')",190,0.0274564447102605,14.051,320,7.687799549110093e-06,0.0014606819143309175,556,,,55
192,10602_94,192.168.210.49,0.5798319327731093,"['10602_94', '192.168.210.49']","('10602_94', '192.168.210.49')",138,0.04460712560386473,19.336000000000002,262,1.0579410154550761e-05,0.001459958601328005,557,,,55
669,11204_222,192.168.220.51,0.23219814241486067,"['11204_222', '192.168.220.51']","('11204_222', '192.168.220.51')",150,0.025393642857142854,17.753999999999998,281,9.713841946829446e-06,0.0014570762920244169,558,,,55
162,10088_216,192.168.220.51,0.8181818181818182,"['10088_216', '192.168.220.51']","('10088_216', '192.168.220.51')",180,0.012217569899008462,14.670999999999994,3947,8.027023499038794e-06,0.0014448642298269829,559,,,55
231,11254_173,192.168.220.51,0.49429657794676807,"['11254_173', '192.168.220.51']","('11254_173', '192.168.220.51')",130,0.037164814096160244,20.182,413,1.104228670558251e-05,0.0014354972717257263,560,,,56
259,10030_147,192.168.210.48,0.8357142857142857,"['10030_147', '192.168.210.48']","('10030_147', '192.168.210.48')",234,0.01226135805199272,11.208999999999994,466,6.132840733469146e-06,0.0014350847316317802,561,,,56
294,11415_252,192.168.210.47,0.4918032786885246,"['11415_252', '192.168.210.47']","('11415_252', '192.168.210.47')",150,0.02244519516594516,17.379,521,9.508666170662891e-06,0.0014262999255994337,562,,,56
510,10082_66,192.168.220.47,0.30515463917525776,"['10082_66', '192.168.220.47']","('10082_66', '192.168.220.47')",148,0.020876455920205917,17.511999999999997,474,9.581435179276628e-06,0.001418052406532941,563,,,56
47,12056_136,192.168.220.51,1.0,"['12056_136', '192.168.220.51']","('12056_136', '192.168.220.51')",154,0.006898499652803566,16.776999999999997,1551,9.179290657990179e-06,0.0014136107613304876,564,,,56
228,10131_250,192.168.220.42,0.5,"['10131_250', '192.168.220.42']","('10131_250', '192.168.220.42')",131,0.02113201563067975,19.70300000000001,591,1.0780208847492435e-05,0.0014122073590215089,565,,,56
68,12357_32,192.168.220.51,1.0,"['12357_32', '192.168.220.51']","('12357_32', '192.168.220.51')",164,0.00524418127708435,15.694000000000003,866,8.586743016421165e-06,0.001408225854693071,566,,,56
449,11173_161,192.168.220.51,0.46522781774580335,"['11173_161', '192.168.220.51']","('11173_161', '192.168.220.51')",194,0.014467124856815582,13.222000000000005,467,7.2342242999312275e-06,0.0014034395141866581,567,,,56
529,11636_2,192.168.220.42,0.45030425963488846,"['11636_2', '192.168.220.42']","('11636_2', '192.168.220.42')",222,0.023108858858858862,11.55,299,6.319413905929938e-06,0.0014029098871164462,568,,,56
567,10406_102,192.168.220.51,0.29345794392523367,"['10406_102', '192.168.220.51']","('10406_102', '192.168.220.51')",157,0.009648387924323536,16.313000000000006,1624,8.925419830946763e-06,0.0014012909134586418,569,,,56
643,11350_176,192.168.220.50,0.29372937293729373,"['11350_176', '192.168.220.50']","('11350_176', '192.168.220.50')",178,0.026637885678616018,14.384999999999998,326,7.870542773749104e-06,0.0014009566137273405,570,,,57
86,11615_255,192.168.220.51,0.7771428571428571,"['11615_255', '192.168.220.51']","('11615_255', '192.168.220.51')",136,0.038754586834733894,18.744,341,1.0255505995909156e-05,0.0013947488154436452,571,,,57
423,10560_40,192.168.220.51,0.5268542199488491,"['10560_40', '192.168.220.51']","('10560_40', '192.168.220.51')",206,0.019785953989024913,12.331,369,6.746726655759486e-06,0.001389825691086454,572,,,57
308,11886_158,192.168.220.51,0.6185897435897436,"['11886_158', '192.168.220.51']","('11886_158', '192.168.220.51')",193,0.01468933300435891,13.133000000000003,464,7.185529249054362e-06,0.001386807145067492,573,,,57
142,12870_234,192.168.220.51,0.8926829268292683,"['12870_234', '192.168.220.51']","('12870_234', '192.168.220.51')",183,0.015078425661843158,13.826,901,7.564694083410158e-06,0.001384339017264059,574,,,57
709,10724_199,192.168.220.51,0.25666199158485276,"['10724_199', '192.168.220.51']","('10724_199', '192.168.220.51')",183,0.008616451611533573,13.737000000000002,863,7.515999032533297e-06,0.0013754278229535933,575,,,57
658,13623_57,192.168.220.47,0.26156299840510366,"['13623_57', '192.168.220.47']","('13623_57', '192.168.220.47')",164,0.028044429926442113,15.285999999999998,397,8.363511771951949e-06,0.0013716159306001196,576,,,57
497,10045_116,192.168.220.49,0.33832976445396146,"['10045_116', '192.168.220.49']","('10045_116', '192.168.220.49')",158,0.03643588922392667,15.784999999999998,629,8.636532338104246e-06,0.001364572109420471,577,,,57
353,10920_2,192.168.220.51,0.4198250728862974,"['10920_2', '192.168.220.51']","('10920_2', '192.168.220.51')",144,0.02319943933381434,17.258,345,9.44246278688648e-06,0.0013597146413116532,578,,,57
224,14093_131,192.168.220.51,1.0,"['14093_131', '192.168.220.51']","('14093_131', '192.168.220.51')",256,0.003863604917218198,9.681999999999999,672,5.297364972918931e-06,0.0013561254330672463,579,,,57
708,10603_145,192.168.220.47,0.20476858345021037,"['10603_145', '192.168.220.47']","('10603_145', '192.168.220.47')",146,0.017141625155666248,16.857,274,9.223061490239044e-06,0.0013465669775749004,580,,,58
131,10045_253,192.168.220.49,0.68,"['10045_253', '192.168.220.49']","('10045_253', '192.168.220.49')",136,0.036256527648209635,18.032,313,9.865945588894254e-06,0.0013417686000896185,581,,,58
429,10088_53,192.168.220.51,0.3681592039800995,"['10088_53', '192.168.220.51']","('10088_53', '192.168.220.51')",148,0.04580742161152338,16.522,321,9.03977113019692e-06,0.0013378861272691442,582,,,58
124,11539_42,192.168.220.51,0.7487179487179487,"['11539_42', '192.168.220.51']","('11539_42', '192.168.220.51')",146,0.019706941726462278,16.668999999999997,370,9.120200034454208e-06,0.0013315492050303144,583,,,58
533,14257_101,192.168.220.51,0.3895582329317269,"['14257_101', '192.168.220.51']","('14257_101', '192.168.220.51')",194,0.016189852315496644,12.536999999999997,384,6.859436548800313e-06,0.0013307306904672606,584,,,58
196,10235_3,192.168.220.51,0.5850622406639004,"['10235_3', '192.168.220.51']","('10235_3', '192.168.220.51')",141,0.013491806075048284,17.232,706,9.4282372664056e-06,0.0013293814545631895,585,,,58
154,12952_120,192.168.220.42,0.8202764976958525,"['12952_120', '192.168.220.42']","('12952_120', '192.168.220.42')",178,0.016724530213856056,13.581,368,7.430645909648007e-06,0.0013226549719173454,586,,,58
367,13064_98,192.168.220.51,0.3646723646723647,"['13064_98', '192.168.220.51']","('13064_98', '192.168.220.51')",128,0.03454534612522894,18.804000000000006,478,1.0288334120095808e-05,0.0013169067673722635,587,,,58
202,10627_34,192.168.220.47,0.5204918032786885,"['10627_34', '192.168.220.47']","('10627_34', '192.168.220.47')",127,0.03882109509038645,18.933999999999997,269,1.035946172250021e-05,0.0013156516387575266,588,,,58
398,10501_106,192.168.220.51,0.3709677419354839,"['10501_106', '192.168.220.51']","('10501_106', '192.168.220.51')",138,0.013395088700870927,17.395,402,9.517420337112663e-06,0.0013134040065215474,589,,,58
390,10887_240,192.168.210.45,0.45054945054945056,"['10887_240', '192.168.210.45']","('10887_240', '192.168.210.45')",164,0.01954259317917855,14.555000000000003,357,7.963555792277944e-06,0.0013060231499335828,590,,,59
577,10407_75,192.168.210.54,0.26296296296296295,"['10407_75', '192.168.210.54']","('10407_75', '192.168.210.54')",142,0.030971649535910105,16.73,274,9.15357529404397e-06,0.0012998076917542438,591,,,59
327,12477_4,192.168.220.47,0.4720496894409938,"['12477_4', '192.168.220.47']","('12477_4', '192.168.220.47')",152,0.011294076900803874,15.317999999999998,468,8.381020104851496e-06,0.0012739150559374275,592,,,59
446,10013_243,192.168.210.47,0.4213075060532688,"['10013_243', '192.168.210.47']","('10013_243', '192.168.210.47')",174,0.021147061100069885,13.346999999999998,444,7.302616225320075e-06,0.0012706552232056932,593,,,59
72,10072_35,192.168.220.51,0.9030303030303031,"['10072_35', '192.168.220.51']","('10072_35', '192.168.220.51')",149,0.025611398718897706,15.566999999999991,692,8.517256820226086e-06,0.0012690712662136868,594,,,59
380,11376_139,192.168.220.47,0.4722222222222222,"['11376_139', '192.168.220.47']","('11376_139', '192.168.220.47')",170,0.01048486631016043,13.554000000000002,370,7.415873253764016e-06,0.0012606984531398828,595,,,59
11,12088_61,192.168.220.51,1.0,"['12088_61', '192.168.220.51']","('12088_61', '192.168.220.51')",132,0.01376820704719669,17.363999999999997,650,9.500459139616227e-06,0.0012540606064293418,596,,,59
92,13109_97,192.168.220.51,0.8715083798882681,"['13109_97', '192.168.220.51']","('13109_97', '192.168.220.51')",156,0.024182015669515663,14.635,369,8.007326624526807e-06,0.001249142953426182,597,,,59
61,12555_252,192.168.210.54,1.0,"['12555_252', '192.168.210.54']","('12555_252', '192.168.210.54')",160,0.0025219616619403095,14.172999999999998,795,7.75455006828961e-06,0.0012407280109263377,598,,,59
368,12229_233,192.168.220.47,0.4715909090909091,"['12229_233', '192.168.220.47']","('12229_233', '192.168.220.47')",166,0.02874598393574297,13.637999999999998,277,7.461832627625322e-06,0.0012386642161858034,599,,,59
459,13397_116,192.168.220.51,0.3160377358490566,"['13397_116', '192.168.220.51']","('13397_116', '192.168.220.51')",134,0.02209753478279598,16.747999999999994,281,9.163423731299961e-06,0.001227898779994195,600,,,60
427,12056_3,192.168.210.45,0.45112781954887216,"['12056_3', '192.168.210.45']","('12056_3', '192.168.210.45')",180,0.004084887765161345,12.382000000000001,1383,6.774630561318139e-06,0.001219433501037265,601,,,60
236,10162_190,192.168.220.47,0.7196969696969697,"['10162_190', '192.168.220.47']","('10162_190', '192.168.220.47')",190,0.009295757385888963,11.615000000000002,366,6.354977707132141e-06,0.001207445764355107,602,,,60
653,10493_200,192.168.210.48,0.20907617504051865,"['10493_200', '192.168.210.48']","('10493_200', '192.168.210.48')",129,0.03093228739438295,17.075999999999997,313,9.342884143520312e-06,0.0012052320545141203,603,,,60
450,10399_110,192.168.220.47,0.33093525179856115,"['10399_110', '192.168.220.47']","('10399_110', '192.168.220.47')",138,0.02611961410167931,15.943000000000001,403,8.722979731795758e-06,0.0012037712029878147,604,,,60
14,12688_140,192.168.220.51,1.0,"['12688_140', '192.168.220.51']","('12688_140', '192.168.220.51')",134,0.02561618692253021,16.306,528,8.921589883124985e-06,0.001195493044338748,605,,,60
148,11952_193,192.168.220.51,1.0,"['11952_193', '192.168.220.51']","('11952_193', '192.168.220.51')",211,0.005285066012653537,10.304000000000002,377,5.637683193653861e-06,0.0011895511538609646,606,,,60
128,11510_159,192.168.220.50,1.0,"['11510_159', '192.168.220.50']","('11510_159', '192.168.220.50')",198,0.0029978523327275704,10.904999999999998,1062,5.966511570923459e-06,0.0011813692910428448,607,,,60
613,10045_118,192.168.220.51,0.3181818181818182,"['10045_118', '192.168.220.51']","('10045_118', '192.168.220.51')",182,0.00944591380841381,11.845999999999995,410,6.481365985250737e-06,0.0011796086093156341,608,,,60
45,13132_237,192.168.220.51,0.8496732026143791,"['13132_237', '192.168.220.51']","('13132_237', '192.168.220.51')",130,0.031436510101010104,16.517,263,9.037035453181367e-06,0.0011748146089135777,609,,,60
110,13076_159,192.168.220.45,1.0,"['13076_159', '192.168.220.45']","('13076_159', '192.168.220.45')",187,0.005907095572572556,11.469,1149,6.275095938277961e-06,0.0011734429404579787,610,,,61
514,11112_23,192.168.220.51,0.32098765432098764,"['11112_23', '192.168.220.51']","('11112_23', '192.168.220.51')",156,0.018443763412513404,13.723999999999997,403,7.508886272292852e-06,0.001171386258477685,611,,,61
317,10098_53,192.168.220.47,0.39622641509433965,"['10098_53', '192.168.220.47']","('10098_53', '192.168.220.47')",126,0.04877787884514075,16.942999999999998,283,9.270115134906572e-06,0.001168034506998228,612,,,61
288,10547_32,192.168.220.47,0.42857142857142855,"['10547_32', '192.168.220.47']","('10547_32', '192.168.220.47')",129,0.03448179403062942,16.46,430,9.00584873520405e-06,0.0011617544868413223,613,,,61
195,10045_199,192.168.220.47,0.5916666666666667,"['10045_199', '192.168.220.47']","('10045_199', '192.168.220.47')",142,0.037111409245729886,14.806000000000001,321,8.10088677845876e-06,0.001150325922541144,614,,,61
507,11561_173,192.168.220.50,0.2800829875518672,"['11561_173', '192.168.220.50']","('11561_173', '192.168.220.50')",135,0.028664549195660312,15.539,332,8.501937028938988e-06,0.0011477614989067633,615,,,61
168,12295_242,192.168.220.51,0.7194570135746606,"['12295_242', '192.168.220.51']","('12295_242', '192.168.220.51')",159,0.01900901467505241,13.162000000000004,381,7.201396175744577e-06,0.0011450219919433879,616,,,61
576,11405_201,192.168.220.47,0.23977695167286245,"['11405_201', '192.168.220.47']","('11405_201', '192.168.220.47')",129,0.028156589147286817,16.17399999999999,503,8.84936800991435e-06,0.0011415684732789513,617,,,61
675,10045_242,192.168.220.51,0.38778625954198476,"['10045_242', '192.168.220.51']","('10045_242', '192.168.220.51')",254,0.0032206762506959354,8.204,618,4.488698847121144e-06,0.0011401295071687707,618,,,61
438,10407_149,192.168.220.47,0.39705882352941174,"['10407_149', '192.168.220.47']","('10407_149', '192.168.220.47')",162,0.019682833627278067,12.818000000000007,339,7.013181597074457e-06,0.001136135418726062,619,,,61
199,10023_134,192.168.220.51,0.5206611570247934,"['10023_134', '192.168.220.51']","('10023_134', '192.168.220.51')",126,0.02898370267298839,16.424,326,8.98615186069206e-06,0.0011322551344471994,620,,,62
386,11703_21,192.168.220.51,0.43922651933701656,"['11703_21', '192.168.220.51']","('11703_21', '192.168.220.51')",159,0.01841809923130678,12.978999999999997,386,7.101270396975295e-06,0.0011291019931190718,621,,,62
99,10582_152,192.168.210.45,0.7955801104972375,"['10582_152', '192.168.210.45']","('10582_152', '192.168.210.45')",144,0.010862395170618854,14.300999999999998,347,7.824583399887795e-06,0.0011267400095838424,622,,,62
505,10528_201,192.168.220.51,0.27385892116182575,"['10528_201', '192.168.220.51']","('10528_201', '192.168.220.51')",132,0.013684592133455775,15.545000000000005,760,8.505219841357655e-06,0.0011226890190592104,623,,,62
620,10394_13,192.168.220.51,0.21837088388214904,"['10394_13', '192.168.220.51']","('10394_13', '192.168.220.51')",126,0.02604318783068783,16.044000000000004,365,8.778240407509953e-06,0.001106058291346254,624,,,62
119,14001_196,192.168.220.51,0.6875,"['14001_196', '192.168.220.51']","('14001_196', '192.168.220.51')",132,0.036457196969696966,15.302999999999995,208,8.372813073804831e-06,0.0011052113257422377,625,,,62
388,10639_139,192.168.220.47,0.4297520661157025,"['10639_139', '192.168.220.47']","('10639_139', '192.168.220.47')",156,0.014483699633699637,12.938000000000002,404,7.078837845447753e-06,0.0011042987038898495,626,,,62
1,14594_192,192.168.220.51,1.0,"['14594_192', '192.168.220.51']","('14594_192', '192.168.220.51')",126,0.023760093852355748,16.016000000000002,311,8.762920616222847e-06,0.0011041279976440788,627,,,62
579,10326_240,192.168.220.51,0.2665441176470588,"['10326_240', '192.168.220.51']","('10326_240', '192.168.220.51')",145,0.012067235274304238,13.764000000000003,947,7.530771688417288e-06,0.0010919618948205068,628,,,62
145,12726_206,192.168.220.51,0.6363636363636364,"['12726_206', '192.168.220.51']","('12726_206', '192.168.220.51')",133,0.040975939849624055,14.960999999999999,231,8.185692765940933e-06,0.0010886971378701441,629,,,62
318,11448_132,192.168.220.51,0.39622641509433965,"['11448_132', '192.168.220.51']","('11448_132', '192.168.220.51')",126,0.01714206615694711,15.787999999999995,268,8.638173744313578e-06,0.0010884098917835108,630,,,63
564,11419_172,192.168.220.47,0.40225563909774437,"['11419_172', '192.168.220.47']","('11419_172', '192.168.220.47')",214,0.017450934579439248,9.283,343,5.079057947077715e-06,0.001086918400674631,631,,,63
83,12703_99,192.168.210.55,1.0,"['12703_99', '192.168.210.55']","('12703_99', '192.168.210.55')",172,0.023234496124031005,11.490999999999998,211,6.287132917146399e-06,0.0010813868617491806,632,,,63
475,11341_38,192.168.220.51,0.32805429864253394,"['11341_38', '192.168.220.51']","('11341_38', '192.168.220.51')",145,0.012765156235115134,13.594999999999992,809,7.438305805291555e-06,0.0010785543417672755,633,,,63
150,10124_41,192.168.220.47,0.6367924528301887,"['10124_41', '192.168.220.47']","('10124_41', '192.168.220.47')",135,0.020936562449895783,14.57,627,7.971762823324607e-06,0.0010761879811488218,634,,,63
461,10123_56,192.168.220.47,0.4084507042253521,"['10123_56', '192.168.220.47']","('10123_56', '192.168.220.47')",174,0.02188266511585476,11.304000000000002,330,6.184818596764678e-06,0.001076158435837054,635,,,63
334,12092_179,192.168.220.42,0.4573170731707317,"['12092_179', '192.168.220.42']","('12092_179', '192.168.220.42')",150,0.026721555555555554,13.089000000000002,250,7.161455291317486e-06,0.001074218293697623,636,,,63
15,10088_242,192.168.220.48,1.0,"['10088_242', '192.168.220.48']","('10088_242', '192.168.220.48')",134,0.01215874469643126,14.567000000000002,276,7.970121417115274e-06,0.0010679962698934467,637,,,63
344,10088_238,192.168.220.47,0.5443786982248521,"['10088_238', '192.168.220.47']","('10088_238', '192.168.220.47')",184,0.0227415321695213,10.480000000000004,287,5.733979024601365e-06,0.0010550521405266512,638,,,63
96,10088_187,192.168.220.47,1.0,"['10088_187', '192.168.220.47']","('10088_187', '192.168.220.47')",180,0.009828371589028322,10.707999999999998,703,5.858725896510629e-06,0.0010545706613719133,639,,,63
585,10246_9,192.168.220.50,0.23722627737226276,"['10246_9', '192.168.220.50']","('10246_9', '192.168.220.50')",130,0.029320304424082705,14.671000000000006,397,8.027023499038801e-06,0.0010435130548750442,640,,,64
521,10067_13,192.168.220.51,0.9426229508196722,"['10067_13', '192.168.220.51']","('10067_13', '192.168.220.51')",460,0.0028163302277432706,4.139999999999997,662,2.2651405688787813e-06,0.0010419646616842393,641,,,64
27,12692_131,192.168.220.51,1.0,"['12692_131', '192.168.220.51']","('12692_131', '192.168.220.51')",140,0.021577806122448983,13.588000000000017,429,7.434475857469792e-06,0.001040826620045771,642,,,64
340,12374_102,192.168.220.51,0.7351190476190477,"['12374_102', '192.168.220.51']","('12374_102', '192.168.220.51')",247,0.005081386067823314,7.696,498,4.210754062340848e-06,0.0010400562533981893,643,,,64
415,10302_128,192.168.220.51,0.7942708333333334,"['10302_128', '192.168.220.51']","('10302_128', '192.168.220.51')",305,0.005960437158469942,6.206999999999996,774,3.3960694471088397e-06,0.0010358011813681961,644,,,64
465,11973_10,192.168.210.52,0.2923433874709977,"['11973_10', '192.168.210.52']","('11973_10', '192.168.210.52')",126,0.030400084175084163,15.001000000000001,299,8.207578182065369e-06,0.0010341548509402365,645,,,64
660,10725_197,192.168.220.51,0.22611464968152867,"['10725_197', '192.168.220.51']","('10725_197', '192.168.220.51')",142,0.012338154797770581,13.077,421,7.154889666480156e-06,0.0010159943326401822,646,,,64
251,11516_19,192.168.220.47,0.5547445255474452,"['11516_19', '192.168.220.47']","('11516_19', '192.168.220.47')",152,0.021271214494569753,12.177999999999999,336,6.66301493908353e-06,0.0010127782707406966,647,,,64
263,11412_125,192.168.210.47,0.4859154929577465,"['11412_125', '192.168.210.47']","('11412_125', '192.168.210.47')",138,0.014420479975012057,13.296999999999995,764,7.275259455164532e-06,0.0010039858048127054,648,,,64
211,14396_65,192.168.220.51,0.7469879518072289,"['14396_65', '192.168.220.51']","('14396_65', '192.168.220.51')",186,0.001614075009773456,9.814000000000002,837,5.369586846129561e-06,0.0009987431533800982,649,,,64
98,13051_91,192.168.210.56,0.7900552486187845,"['13051_91', '192.168.210.56']","('13051_91', '192.168.210.56')",143,0.012914152514152517,12.687000000000001,312,6.941506859266937e-06,0.000992635480875172,650,,,65
548,10085_181,192.168.220.51,0.26692456479690524,"['10085_181', '192.168.220.51']","('10085_181', '192.168.220.51')",138,0.013585680431118127,13.132000000000001,1217,7.184982113651251e-06,0.0009915275316838726,651,,,65
428,12381_32,192.168.220.51,0.4139650872817955,"['12381_32', '192.168.220.51']","('12381_32', '192.168.220.51')",166,0.01831095811818704,10.899000000000001,225,5.963228758504797e-06,0.0009898959739117962,652,,,65
600,10369_58,192.168.220.47,0.27964601769911507,"['10369_58', '192.168.220.47']","('10369_58', '192.168.220.47')",158,0.02495909182238296,11.437000000000003,306,6.257587605378418e-06,0.00098869884164979,653,,,65
419,11662_98,192.168.220.51,0.699228791773779,"['11662_98', '192.168.220.51']","('11662_98', '192.168.220.51')",272,0.00945833333333333,6.613999999999999,388,3.6187535561749437e-06,0.0009843009672795848,654,,,65
339,11005_49,192.168.220.51,0.7027027027027027,"['11005_49', '192.168.220.51']","('11005_49', '192.168.220.51')",234,0.0054300995300995344,7.652,789,4.1866801046039725e-06,0.0009796831444773295,655,,,65
21,14582_235,192.168.220.43,1.0,"['14582_235', '192.168.220.43']","('14582_235', '192.168.220.43')",137,0.00536382302837912,13.048000000000004,425,7.139022739789944e-06,0.0009780461153512223,656,,,65
592,10817_68,192.168.220.51,0.3971119133574007,"['10817_68', '192.168.220.51']","('10817_68', '192.168.220.51')",220,0.007189413233594259,8.075999999999997,643,4.418665515522957e-06,0.0009721064134150506,657,,,65
366,11740_147,192.168.220.51,0.4017094017094017,"['11740_147', '192.168.220.51']","('11740_147', '192.168.220.51')",141,0.01613396477439031,12.552000000000005,333,6.8676435798469795e-06,0.0009683377447584241,658,,,65
193,11701_80,192.168.220.51,0.6150627615062761,"['11701_80', '192.168.220.51']","('11701_80', '192.168.220.51')",147,0.016133570888672937,12.008000000000001,396,6.570001920554692e-06,0.0009657902823215397,659,,,65
616,10953_33,192.168.220.51,0.4425087108013937,"['10953_33', '192.168.220.51']","('10953_33', '192.168.220.51')",254,0.004415891763529559,6.9479999999999995,528,3.801496780813957e-06,0.000965580182326745,660,,,66
114,14132_36,192.168.220.51,1.0,"['14132_36', '192.168.220.51']","('14132_36', '192.168.220.51')",190,0.005812266317926754,9.264000000000003,674,5.068662374418611e-06,0.0009630458511395361,661,,,66
440,10045_151,192.168.220.47,0.36674816625916873,"['10045_151', '192.168.220.47']","('10045_151', '192.168.220.47')",150,0.03252388888888889,11.702,199,6.402578487202782e-06,0.0009603867730804173,662,,,66
491,11054_226,192.168.220.47,0.41318681318681316,"['11054_226', '192.168.220.47']","('11054_226', '192.168.220.47')",188,0.019997783687943266,9.316,273,5.097113415380373e-06,0.00095825732209151,663,,,66
707,11453_168,192.168.220.51,0.23066104078762306,"['11453_168', '192.168.220.51']","('11453_168', '192.168.220.51')",164,0.006396681756590292,10.611,336,5.805653762408881e-06,0.0009521272170350566,664,,,66
602,10008_26,192.168.210.56,0.25486725663716814,"['10008_26', '192.168.210.56']","('10008_26', '192.168.210.56')",144,0.003773060888383311,12.052999999999997,2330,6.594623013694678e-06,0.0009496257139720336,665,,,66
287,10026_106,192.168.220.42,0.6066666666666667,"['10026_106', '192.168.220.42']","('10026_106', '192.168.220.42')",182,0.0030056927945413376,9.476000000000004,841,5.184655079878105e-06,0.0009436072245378152,666,,,66
469,10396_122,192.168.220.51,0.29157175398633256,"['10396_122', '192.168.220.51']","('10396_122', '192.168.220.51')",128,0.014201955302885167,13.367999999999997,761,7.3141060687854015e-06,0.0009362055768045314,667,,,66
213,13922_34,192.168.210.54,0.504,"['13922_34', '192.168.210.54']","('13922_34', '192.168.210.54')",126,0.014855302477978468,13.513999999999994,1387,7.39398783763958e-06,0.0009316424675425871,668,,,66
122,10299_28,192.168.220.47,0.6597938144329897,"['10299_28', '192.168.220.47']","('10299_28', '192.168.220.47')",128,0.022400576636904757,13.252000000000002,278,7.25063836202455e-06,0.0009280817103391424,669,,,66
112,14219_37,192.168.220.51,1.0,"['14219_37', '192.168.220.51']","('14219_37', '192.168.220.51')",188,0.016252077001013176,9.02,304,4.93516133605957e-06,0.0009278103311791992,670,,,67
462,11190_49,192.168.210.55,0.36682242990654207,"['11190_49', '192.168.210.55']","('11190_49', '192.168.210.55')",157,0.02278617154254097,10.698000000000002,275,5.853254542479522e-06,0.000918960963169285,671,,,67
