,IP_A,IP_B,confidence,pairs,pairs2,frequency,avg_norm_latency,total_duration,total_packets,norm_latency,latency_rank,pair_ID,server_A,server_B,server
1452,10759_96,192.168.220.46,1.0,"['10759_96', '192.168.220.46']","('10759_96', '192.168.220.46')",123,0.02522488147408031,42.49300000000003,5925,2.3249424684387968e-05,0.0028596792361797203,136,,,13
1499,14131_74,192.168.220.51,1.0,"['14131_74', '192.168.220.51']","('14131_74', '192.168.220.51')",144,0.05667548578009342,36.253000000000014,621,1.983529976897646e-05,0.00285628316673261,137,,,13
1567,14511_99,192.168.210.47,0.953125,"['14511_99', '192.168.210.47']","('14511_99', '192.168.210.47')",183,0.007092126230411644,28.086000000000013,1864,1.536684493177042e-05,0.0028121326225139867,138,,,13
1494,13649_250,192.168.220.51,1.0,"['13649_250', '192.168.220.51']","('13649_250', '192.168.220.51')",142,0.018874646391052106,35.681,1771,1.9522338318397064e-05,0.002772172041212383,139,,,13
1638,14174_65,192.168.220.51,1.0,"['14174_65', '192.168.220.51']","('14174_65', '192.168.220.51')",340,0.0053125791094781345,14.291999999999994,822,7.819659181259796e-06,0.002658684121628331,140,,,14
1554,10124_53,192.168.220.51,0.7527472527472527,"['10124_53', '192.168.220.51']","('10124_53', '192.168.220.51')",137,0.067139902676399,34.37699999999999,415,1.8808873752740557e-05,0.0025768157041254564,141,,,14
1332,13179_15,192.168.210.49,1.0,"['13179_15', '192.168.210.49']","('13179_15', '192.168.210.49')",95,0.1269135213032582,49.231000000000016,268,2.6936023030548647e-05,0.0025589221879021213,142,,,14
1175,14520_171,192.168.220.50,1.0,"['14520_171', '192.168.220.50']","('14520_171', '192.168.220.50')",73,0.023432649519818678,64.00999999999999,2755,3.50221371531234e-05,0.002556616012178008,143,,,14
1314,14575_146,192.168.220.51,1.0,"['14575_146', '192.168.220.51']","('14575_146', '192.168.220.51')",91,0.1266294043258329,51.338999999999984,233,2.808938446030623e-05,0.002556133985887867,144,,,14
1598,12116_204,192.168.220.42,1.0,"['12116_204', '192.168.220.42']","('12116_204', '192.168.220.42')",243,0.010608896338026372,19.17,924,1.0488585677634364e-05,0.0025487263196651505,145,,,14
1198,11571_230,192.168.220.47,1.0,"['11571_230', '192.168.220.47']","('11571_230', '192.168.220.47')",77,0.0325157056698709,60.09199999999999,2262,3.287846064373522e-05,0.0025316414695676116,146,,,14
1513,13321_169,192.168.220.45,1.0,"['13321_169', '192.168.220.45']","('13321_169', '192.168.220.45')",155,0.019990431989133382,29.63399999999999,957,1.621381053578595e-05,0.002513140633046822,147,,,14
1615,13637_86,192.168.220.51,0.9350180505415162,"['13637_86', '192.168.220.51']","('13637_86', '192.168.220.51')",259,0.01443499570999571,17.56800000000001,620,9.61207476185084e-06,0.0024895273633193673,148,,,14
1414,13668_80,192.168.220.47,1.0,"['13668_80', '192.168.220.47']","('13668_80', '192.168.220.47')",112,0.011800624459047015,40.41199999999999,2549,2.2110835910514337e-05,0.002476413621977606,149,,,14
1410,14082_110,192.168.210.57,1.0,"['14082_110', '192.168.210.57']","('14082_110', '192.168.210.57')",110,0.013315364607582413,40.709000000000024,3023,2.2273335125238268e-05,0.0024500668637762093,150,,,15
1437,13443_4,192.168.220.51,1.0,"['13443_4', '192.168.220.51']","('13443_4', '192.168.220.51')",120,0.050178192560817104,37.037000000000006,1515,2.0264253925015337e-05,0.0024317104710018405,151,,,15
1461,13002_34,192.168.210.49,0.84251968503937,"['13002_34', '192.168.210.49']","('13002_34', '192.168.210.49')",107,0.024940897166450537,41.017999999999994,392,2.2442399964799493e-05,0.0024013367962335457,152,,,15
1472,10731_186,192.168.220.47,1.0,"['10731_186', '192.168.220.47']","('10731_186', '192.168.220.47')",132,0.005425929138026872,33.04900000000001,1425,1.8082277937409396e-05,0.0023868606877380403,153,,,15
1506,14612_94,192.168.210.48,1.0,"['14612_94', '192.168.210.48']","('14612_94', '192.168.210.48')",150,0.07301883597883603,29.04400000000002,324,1.5891000647950583e-05,0.0023836500971925875,154,,,15
1540,14405_2,192.168.220.48,1.0,"['14405_2', '192.168.220.48']","('14405_2', '192.168.220.48')",170,0.015647995082327174,25.609999999999996,610,1.4012137673668026e-05,0.002382063404523564,155,,,15
1123,12340_202,192.168.210.52,1.0,"['12340_202', '192.168.210.52']","('12340_202', '192.168.210.52')",68,0.06056906088816937,63.074999999999996,3858,3.451056555121479e-05,0.0023467184574826054,156,,,15
1530,12783_18,192.168.220.51,0.926829268292683,"['12783_18', '192.168.220.51']","('12783_18', '192.168.220.51')",152,0.00839840017297474,28.21199999999999,767,1.5435783992562368e-05,0.00234623916686948,157,,,15
976,14483_229,192.168.210.56,1.0,"['14483_229', '192.168.210.56']","('14483_229', '192.168.210.56')",54,0.15613190082822614,78.233,561,4.280404399156856e-05,0.002311418375544702,158,,,15
1590,12546_253,192.168.220.51,0.9144144144144144,"['12546_253', '192.168.220.51']","('12546_253', '192.168.220.51')",203,0.029094321291735083,20.727000000000004,447,1.1340475500277909e-05,0.0023021165265564155,159,,,15
1384,13591_15,192.168.220.51,1.0,"['13591_15', '192.168.220.51']","('13591_15', '192.168.220.51')",104,0.12996966199022195,40.29800000000001,441,2.2048462474559716e-05,0.0022930400973542103,160,,,16
881,14517_184,192.168.220.46,1.0,"['14517_184', '192.168.220.46']","('14517_184', '192.168.220.46')",48,0.08245165493494623,86.032,362,4.7071153000429814e-05,0.0022594153440206313,161,,,16
1108,12497_172,192.168.220.51,1.0,"['12497_172', '192.168.220.51']","('12497_172', '192.168.220.51')",65,0.07190873886796964,62.65800000000001,613,3.4282410088117586e-05,0.002228356655727643,162,,,16
1442,10823_230,192.168.210.49,1.0,"['10823_230', '192.168.210.49']","('10823_230', '192.168.210.49')",120,0.013243251860264435,33.48,1324,1.8318093296150156e-05,0.0021981711955380186,163,,,16
1512,11802_44,192.168.210.54,1.0,"['11802_44', '192.168.210.54']","('11802_44', '192.168.210.54')",154,0.01940188527201514,26.003,455,1.4227161887090579e-05,0.0021909829306119492,164,,,16
1290,10351_121,192.168.210.47,1.0,"['10351_121', '192.168.210.47']","('10351_121', '192.168.210.47')",88,0.03212831291587341,44.83499999999999,534,2.4530815798473477e-05,0.002158711790265666,165,,,16
1471,13972_11,192.168.220.48,1.0,"['13972_11', '192.168.220.48']","('13972_11', '192.168.220.48')",131,0.035741569732218585,29.881000000000004,542,1.6348952980354328e-05,0.002141712840426417,166,,,16
1546,10166_37,192.168.220.49,1.0,"['10166_37', '192.168.220.49']","('10166_37', '192.168.220.49')",178,0.021841642720575302,21.918,357,1.1992113765382888e-05,0.0021345962502381543,167,,,16
1455,13917_184,192.168.220.50,1.0,"['13917_184', '192.168.220.50']","('13917_184', '192.168.220.50')",124,0.021613121214435396,31.380000000000006,779,1.7169108949617443e-05,0.0021289695097525627,168,,,16
1522,10459_241,192.168.220.51,1.0,"['10459_241', '192.168.220.51']","('10459_241', '192.168.220.51')",159,0.002442651034796484,24.463,1707,1.3384573366299918e-05,0.002128147165241687,169,,,16
1617,11814_18,192.168.220.51,0.9280575539568345,"['11814_18', '192.168.220.51']","('11814_18', '192.168.220.51')",258,0.018149000246093255,14.916999999999991,635,8.161618808204055e-06,0.0021056976525166463,170,,,17
1476,14620_188,192.168.210.48,1.0,"['14620_188', '192.168.210.48']","('14620_188', '192.168.210.48')",133,0.04881993376297886,28.62000000000002,408,1.5659015237031597e-05,0.0020826490265252024,171,,,17
1312,13698_247,192.168.220.48,1.0,"['13698_247', '192.168.220.48']","('13698_247', '192.168.220.48')",91,0.11630684775980954,41.73000000000002,548,2.2831960371814407e-05,0.002077708393835111,172,,,17
1485,11841_162,192.168.210.55,0.9130434782608695,"['11841_162', '192.168.210.55']","('11841_162', '192.168.210.55')",126,0.053211233651709836,29.793999999999997,524,1.6301352200283683e-05,0.002053970377235744,173,,,17
1557,11729_91,192.168.220.51,1.0,"['11729_91', '192.168.220.51']","('11729_91', '192.168.220.51')",184,0.02409432582815735,20.360000000000014,396,1.1139676807336244e-05,0.002049700532549869,174,,,17
1417,13606_208,192.168.220.42,1.0,"['13606_208', '192.168.220.42']","('13606_208', '192.168.220.42')",113,0.01600751452025391,32.76199999999999,383,1.7925250076716586e-05,0.002025553258668974,175,,,17
1398,13303_79,192.168.220.42,1.0,"['13303_79', '192.168.220.42']","('13303_79', '192.168.220.42')",108,0.02757781127354249,34.05700000000001,1342,1.8633790423745102e-05,0.002012449365764471,176,,,17
859,13329_21,192.168.220.47,1.0,"['13329_21', '192.168.220.47']","('13329_21', '192.168.220.47')",48,0.055321716564526474,76.02799999999999,68954,4.15976104277092e-05,0.0019966853005300416,177,,,17
1353,10351_141,192.168.220.51,1.0,"['10351_141', '192.168.220.51']","('10351_141', '192.168.220.51')",98,0.047391792585729814,37.10900000000001,506,2.0303647674039317e-05,0.001989757472055853,178,,,17
1262,13528_66,192.168.220.48,1.0,"['13528_66', '192.168.220.48']","('13528_66', '192.168.220.48')",84,0.03787392559704253,43.050999999999995,1379,2.3554726239323787e-05,0.001978597004103198,179,,,17
1536,12685_236,192.168.220.51,1.0,"['12685_236', '192.168.220.51']","('12685_236', '192.168.220.51')",169,0.05087556066090773,21.355000000000004,813,1.16840765334315e-05,0.0019746089341499237,180,,,18
1440,14140_99,192.168.220.43,0.9333333333333333,"['14140_99', '192.168.220.43']","('14140_99', '192.168.220.43')",112,0.03867011260238549,31.969,406,1.7491371702049713e-05,0.001959033630629568,181,,,18
1589,11453_45,192.168.220.51,1.0,"['11453_45', '192.168.220.51']","('11453_45', '192.168.220.51')",221,0.012769699141984212,16.107,611,8.81270993790593e-06,0.0019476088962772106,182,,,18
1521,10189_113,192.168.220.42,1.0,"['10189_113', '192.168.220.42']","('10189_113', '192.168.220.42')",159,0.00913359185113143,22.335999999999995,411,1.2220816363883208e-05,0.00194310980185743,183,,,18
1470,10491_97,192.168.220.45,0.7076923076923077,"['10491_97', '192.168.220.45']","('10491_97', '192.168.220.45')",92,0.06864547415145245,38.54799999999998,532,2.1090975519115767e-05,0.0019403697477586505,184,,,18
1503,11288_117,192.168.220.51,1.0,"['11288_117', '192.168.220.51']","('11288_117', '192.168.220.51')",149,0.020204717335785237,23.717000000000002,332,1.297641035557925e-05,0.0019334851429813082,185,,,18
901,13021_95,192.168.220.51,1.0,"['13021_95', '192.168.220.51']","('13021_95', '192.168.220.51')",50,0.15917413167877872,70.044,408,3.832355217549407e-05,0.0019161776087747034,186,,,18
1518,14586_142,192.168.220.43,1.0,"['14586_142', '192.168.220.43']","('14586_142', '192.168.220.43')",156,0.010691769902211077,22.312,358,1.2207685114208551e-05,0.001904398877816534,187,,,18
1526,12050_200,192.168.220.51,0.8834355828220859,"['12050_200', '192.168.220.51']","('12050_200', '192.168.220.51')",144,0.02847230152178069,23.96600000000002,330,1.3112647070953852e-05,0.0018882211782173548,188,,,18
1537,14330_255,192.168.220.51,1.0,"['14330_255', '192.168.220.51']","('14330_255', '192.168.220.51')",169,0.015197434665492029,20.062000000000005,1295,1.0976630457209216e-05,0.0018550505472683576,189,,,18
1487,13926_197,192.168.220.47,1.0,"['13926_197', '192.168.220.47']","('13926_197', '192.168.220.47')",138,0.005774645263318537,24.48899999999999,1565,1.3398798886780794e-05,0.0018490342463757495,190,,,19
1287,13573_212,192.168.220.47,0.8863636363636364,"['13573_212', '192.168.220.47']","('13573_212', '192.168.220.47')",78,0.00862066364464331,42.73100000000003,4901,2.3379642910328342e-05,0.0018236121470056107,191,,,19
672,14483_234,192.168.210.56,1.0,"['14483_234', '192.168.210.56']","('14483_234', '192.168.210.56')",38,0.2555944996506045,86.998,372,4.759968579983487e-05,0.0018087880603937252,192,,,19
1240,14206_134,192.168.220.51,1.0,"['14206_134', '192.168.220.51']","('14206_134', '192.168.220.51')",82,0.02505963912230611,40.153999999999996,2674,2.1969674976511748e-05,0.0018015133480739633,193,,,19
1146,14513_1,192.168.220.46,1.0,"['14513_1', '192.168.220.46']","('14513_1', '192.168.220.46')",70,0.016564420584962488,46.696999999999996,2488,2.5549581919065823e-05,0.0017884707343346076,194,,,19
1465,13085_24,192.168.220.49,1.0,"['13085_24', '192.168.220.49']","('13085_24', '192.168.220.49')",128,0.029191021601425948,25.496999999999996,1608,1.3950311373116501e-05,0.0017856398557589122,195,,,19
1389,14379_160,192.168.220.47,1.0,"['14379_160', '192.168.220.47']","('14379_160', '192.168.220.47')",105,0.06998094630440707,31.051999999999992,2031,1.6989648537397087e-05,0.0017839130964266941,196,,,19
1178,13605_39,192.168.220.47,1.0,"['13605_39', '192.168.220.47']","('13605_39', '192.168.220.47')",74,0.032536563401327795,43.232000000000006,2186,2.365375774728685e-05,0.001750378073299227,197,,,19
1375,14560_93,192.168.220.51,1.0,"['14560_93', '192.168.220.51']","('14560_93', '192.168.220.51')",102,0.037362433155080206,31.221999999999994,293,1.708266155592593e-05,0.0017424314787044448,198,,,19
1226,13287_196,192.168.210.47,1.0,"['13287_196', '192.168.210.47']","('13287_196', '192.168.210.47')",80,0.1279920833333333,39.758,160,2.1753009356879868e-05,0.0017402407485503893,199,,,19
913,14440_240,192.168.220.47,1.0,"['14440_240', '192.168.220.47']","('14440_240', '192.168.220.47')",50,0.01879967689821169,63.596999999999994,2321,3.479617023163863e-05,0.0017398085115819316,200,,,20
1538,13690_173,192.168.210.45,1.0,"['13690_173', '192.168.210.45']","('13690_173', '192.168.210.45')",170,0.026424823868941523,18.697,368,1.0229790631962946e-05,0.001739064407433701,201,,,20
1584,11676_117,192.168.210.53,1.0,"['11676_117', '192.168.210.53']","('11676_117', '192.168.210.53')",216,0.0038383514798587958,14.655999999999995,566,8.018816467992133e-06,0.0017320643570863008,202,,,20
1519,10789_116,192.168.210.55,1.0,"['10789_116', '192.168.210.55']","('10789_116', '192.168.210.55')",158,0.02792772754671488,19.824,325,1.0846412231268839e-05,0.0017137331325404765,203,,,20
1450,13910_50,192.168.220.47,1.0,"['13910_50', '192.168.220.47']","('13910_50', '192.168.220.47')",123,0.006013458243267271,25.301999999999996,3016,1.3843619969509892e-05,0.0017027652562497167,204,,,20
1514,14130_50,192.168.220.51,1.0,"['14130_50', '192.168.220.51']","('14130_50', '192.168.220.51')",155,0.005558822822828679,20.075,1305,1.0983743217449653e-05,0.0017024801987046963,205,,,20
1566,13823_18,192.168.220.43,1.0,"['13823_18', '192.168.220.43']","('13823_18', '192.168.220.43')",192,0.021100021082897047,15.924999999999999,455,8.713131294539762e-06,0.0016729212085516343,206,,,20
1528,11297_166,192.168.220.50,1.0,"['11297_166', '192.168.220.50']","('11297_166', '192.168.220.50')",164,0.029802100271002708,18.544999999999998,263,1.0146626050690102e-05,0.0016640466723131767,207,,,20
1555,14149_117,192.168.210.57,0.912568306010929,"['14149_117', '192.168.210.57']","('14149_117', '192.168.210.57')",167,0.024017964071856288,17.931000000000008,293,9.810684913180066e-06,0.001638384380501071,208,,,20
1509,12097_2,192.168.220.42,1.0,"['12097_2', '192.168.220.42']","('12097_2', '192.168.220.42')",153,0.0366718211527035,19.529999999999998,307,1.0685554422754256e-05,0.0016348898266814013,209,,,20
1167,13887_168,192.168.210.52,1.0,"['13887_168', '192.168.210.52']","('13887_168', '192.168.210.52')",72,0.05700060406415165,41.36800000000001,987,2.2633897355888288e-05,0.0016296406096239567,210,,,21
1215,12312_94,192.168.220.48,0.7721518987341772,"['12312_94', '192.168.220.48']","('12312_94', '192.168.220.48')",61,0.10094261703687932,48.56699999999999,288,2.6572725122883053e-05,0.0016209362324958662,211,,,21
1249,11871_138,192.168.220.51,0.8554216867469879,"['11871_138', '192.168.220.51']","('11871_138', '192.168.220.51')",71,0.06911447933912723,41.309,478,2.2601616367104744e-05,0.0016047147620644369,212,,,21
1321,12892_100,192.168.210.46,1.0,"['12892_100', '192.168.210.46']","('12892_100', '192.168.210.46')",92,0.0430212945267293,30.87800000000001,289,1.6894446977255818e-05,0.0015542891219075352,213,,,21
1337,12825_75,192.168.220.47,1.0,"['12825_75', '192.168.220.47']","('12825_75', '192.168.220.47')",96,0.05432235716738184,29.452999999999996,379,1.6114779027822894e-05,0.0015470187866709977,214,,,21
1542,12161_247,192.168.210.57,1.0,"['12161_247', '192.168.210.57']","('12161_247', '192.168.210.57')",172,0.0066120746891221395,16.396,935,8.970832069404958e-06,0.0015429831159376526,215,,,21
1445,12933_145,192.168.220.42,1.0,"['12933_145', '192.168.220.42']","('12933_145', '192.168.220.42')",122,0.028447273297222072,23.061999999999998,399,1.2618036666541663e-05,0.0015394004733180829,216,,,21
1534,12202_86,192.168.210.54,1.0,"['12202_86', '192.168.210.54']","('12202_86', '192.168.210.54')",166,0.009073169211177515,16.944,629,9.270662270309686e-06,0.0015389299368714078,217,,,21
1046,12513_162,192.168.220.47,1.0,"['12513_162', '192.168.220.47']","('12513_162', '192.168.220.47')",60,0.07193551888916717,46.72500000000001,1113,2.5564901710352935e-05,0.0015338941026211762,218,,,21
1574,10416_76,192.168.220.43,1.0,"['10416_76', '192.168.220.43']","('10416_76', '192.168.220.43')",200,0.013698815476190477,13.945999999999996,420,7.630350331783453e-06,0.0015260700663566906,219,,,21
1257,12896_57,192.168.220.50,0.7380952380952381,"['12896_57', '192.168.220.50']","('12896_57', '192.168.220.50')",62,0.054060798456565064,44.392,650,2.4288434814895395e-05,0.0015058829585235145,220,,,22
980,11846_9,192.168.210.57,1.0,"['11846_9', '192.168.210.57']","('11846_9', '192.168.210.57')",55,0.02273599510060052,49.40399999999999,3143,2.70306774552868e-05,0.001486687260040774,221,,,22
1507,12045_56,192.168.220.47,1.0,"['12045_56', '192.168.220.47']","('12045_56', '192.168.220.47')",151,0.03458075644002796,17.933000000000007,406,9.811779183986287e-06,0.0014815786567819293,222,,,22
1224,12218_42,192.168.210.54,1.0,"['12218_42', '192.168.210.54']","('12218_42', '192.168.210.54')",80,0.11409032738095234,32.706999999999994,185,1.789515762954549e-05,0.0014316126103636393,223,,,22
1081,14300_24,192.168.220.51,1.0,"['14300_24', '192.168.220.51']","('14300_24', '192.168.220.51')",62,0.05875706959078769,41.94999999999999,5126,2.295233016049877e-05,0.0014230444699509237,224,,,22
